game_id,name,platform,platform_type,genre,sub_genres,release_date,release_year,developer,publisher,metacritic_score,user_rating,downloads_or_sales,popularity_score,playtime_avg,search_count,play_count,recent_trend,suggestions_count,age_rating,release_decade,log_sales,popularity_normalized,rating_category,sales_category,genre_action,genre_sports,genre_misc,genre_role-playing,genre_adventure,genre_shooter,genre_racing,genre_simulation,platform_ps2,platform_ds,platform_ps,platform_wii,platform_pc,platform_psp
vg_14075,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,DS,Console,Racing,Racing,,2007,Zoo Digital Publishing,Zoo Digital Publishing,65,3.7653522593196778,40000.0,0.33381951543086075,89.0,2953,333654,Declining,32,E10+,2000,10.596659732783579,-0.7874552819227881,Good,Low,0,0,0,0,0,0,1,0,0,1,0,0,0,0
vg_14076,A Game of Thrones: Genesis,PC,PC,Strategy,Strategy,,2011,Focus Home Interactive,Focus Home Interactive,73,4.570572181874835,40000.0,0.32999133093107846,51.0,49934,117642,Rising,437,E10+,2010,10.596659732783579,-0.8017191633809344,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14077,Hotel Giant 2,PC,PC,Strategy,Strategy,,2008,JoWood Productions,JoWood Productions,82,4.642147660402551,40000.0,0.7030068914012289,81.0,48625,253228,Stable,620,T,2000,10.596659732783579,0.5881432470887816,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14078,NHRA Drag Racing: Countdown to the Championship,PS2,Console,Racing,Racing,,2007,THQ,THQ,61,3.9376005872565245,40000.0,0.7828563160103702,24.0,10073,457398,Declining,51,E10+,2000,10.596659732783579,0.8856635800797211,Good,Low,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vg_14079,Black Stone: Magic & Steel,XB,PC,Role-Playing,Role-Playing,,2003,THQ,THQ,93,3.943515554853787,40000.0,0.6085628431225276,49.0,21474,373152,Stable,85,M,2000,10.596659732783579,0.23624309464016008,Good,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vg_14081,Puyo Pop Fever(us sales),DS,Console,Puzzle,Puzzle,,2004,Ignition Entertainment,Ignition Entertainment,77,4.489850805232569,40000.0,0.31528714188141993,53.0,15152,378034,Declining,360,T,2000,10.596659732783579,-0.8565072253341734,Excellent,Low,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_14083,Assassin's Creed Chronicles: China,PS4,Console,Action,Action,,2015,Ubisoft,Ubisoft,84,3.89577688994068,40000.0,0.9971209176706841,39.0,12058,159513,Rising,694,T,2010,10.596659732783579,1.68401718057454,Good,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14085,Harukanaru Toki no Naka de: Maihitoyo,PS2,Console,Adventure,Adventure,,2006,Tecmo Koei,Tecmo Koei,83,3.67383368156833,40000.0,0.5399946155224772,85.0,13753,159628,Declining,494,T,2000,10.596659732783579,-0.01924330376564684,Good,Low,0,0,0,0,1,0,0,0,1,0,0,0,0,0
vg_14086,Painkiller: Hell Wars,XB,PC,Shooter,Shooter,,2006,DreamCatcher Interactive,DreamCatcher Interactive,64,4.481108824948803,40000.0,0.7056112425210488,11.0,42169,235277,Declining,376,E,2000,10.596659732783579,0.5978471042698069,Excellent,Low,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_14087,Housekeeping,DS,Console,Action,Action,2000-01-01,2000,Unknown,Unknown,77,4.300656957408398,40000.0,0.8474993229668888,94.0,19773,120313,Stable,28,M,2000,10.596659732783579,1.1265245386825116,Excellent,Low,1,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_14088,FunkMaster Flex's Digital Hitz Factory,PS2,Console,Misc,Misc,,2003,Jester Interactive,Jester Interactive,80,3.6097747075775635,40000.0,0.2853730015615661,69.0,25002,207164,Rising,737,T,2000,10.596659732783579,-0.9679678279955696,Good,Low,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_14091,Sangoku Koi Senki: Otome no Heihou!,PSP,Console,Adventure,Adventure,,2012,Prototype,Prototype,83,4.566909198311086,40000.0,0.8126106283572415,91.0,39043,156941,Declining,947,T,2010,10.596659732783579,0.9965286609577632,Excellent,Low,0,0,0,0,1,0,0,0,0,0,0,0,0,1
vg_14092,Batman: A Telltale Game Series,PS4,Console,Adventure,Adventure,,2016,Telltale Games,Telltale Games,70,4.378444860773411,40000.0,0.9488399173476518,94.0,20725,186495,Rising,372,M,2010,10.596659732783579,1.5041213408291936,Excellent,Low,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vg_14093,Castlevania Bloodlines,GEN,PC,Platform,Platform,,1994,Konami Digital Entertainment,Konami Digital Entertainment,83,3.709678979093915,40000.0,0.392767126381908,69.0,32538,451761,Rising,210,E,1990,10.596659732783579,-0.5678154670459239,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14094,Hakuouki: Zuisouroku DS,DS,Console,Adventure,Adventure,,2011,Idea Factory,Idea Factory,74,4.4197313624135015,40000.0,0.6906390093455786,40.0,41189,181451,Rising,668,M,2010,10.596659732783579,0.5420603052817288,Excellent,Low,0,0,0,0,1,0,0,0,0,1,0,0,0,0
vg_14095,Might & Magic X: Legacy,PC,PC,Role-Playing,Role-Playing,,2014,Ubisoft,Ubisoft,61,3.780986152336276,40000.0,0.734090710178279,52.0,25274,277115,Rising,208,E,2010,10.596659732783579,0.7039620918512426,Good,Low,0,0,0,1,0,0,0,0,0,0,0,0,1,0
vg_14097,Luminous Arc 3,DS,Console,Role-Playing,Role-Playing,,2009,Marvelous Interactive,Marvelous Interactive,62,4.5710859913081485,40000.0,0.8097849239851279,85.0,20954,186917,Rising,507,E10+,2000,10.596659732783579,0.9860000377417487,Excellent,Low,0,0,0,1,0,0,0,0,0,1,0,0,0,0
vg_14100,Rebel Raiders: Operation Nighthawk,PS2,Console,Simulation,Simulation,,2006,Kando Games,Kando Games,65,3.7204067299495747,30000.0,0.4777664608575667,88.0,27844,375480,Declining,962,E,2000,10.308985993422082,-0.25110648108898487,Good,Low,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vg_14101,Turbo: Super Stunt Squad,DS,Console,Sports,Sports,,2013,D3Publisher,D3Publisher,91,4.135337638184212,30000.0,0.2312112762868569,33.0,42854,426365,Declining,906,E,2010,10.308985993422082,-1.1697753503161559,Excellent,Low,0,1,0,0,0,0,0,0,0,1,0,0,0,0
vg_14102,Zenkoku Dekotora Matsuri,WII,Console,Racing,Racing,,2008,Jaleco,Jaleco,61,4.731882082307461,30000.0,0.8338160393871851,82.0,26869,406140,Declining,784,E,2000,10.308985993422082,1.075540388114483,Excellent,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,0
vg_14105,Alienators: Evolution Continues,GBA,PC,Action,Action,,2001,Activision,Activision,72,4.543801475313361,30000.0,0.7423652687660137,29.0,45201,219086,Declining,329,E,2000,10.308985993422082,0.7347932398329156,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14106,Onechanbara Z Kagura,PS3,Console,Action,Action,,2013,D3Publisher,D3Publisher,83,4.060478736379142,30000.0,0.2941887221185957,20.0,3383,474922,Declining,986,M,2010,10.308985993422082,-0.9351203011846844,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14107,Marines: Modern Urban Combat,WII,Console,Shooter,Shooter,,2010,O-Games,O-Games,78,4.606573382027649,30000.0,0.1507146789496544,30.0,15582,180847,Stable,506,E,2010,10.308985993422082,-1.4697070600514852,Excellent,Low,0,0,0,0,0,1,0,0,0,0,0,1,0,0
vg_14108,DoraMoji: Nobita no Kanji Daisakusen,3DS,Console,Misc,Misc,,2015,Shogakukan,Shogakukan,65,3.881079123967119,30000.0,0.40613017457530265,44.0,6389,294042,Stable,317,M,2010,10.308985993422082,-0.518024519049317,Good,Low,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vg_14109,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,Console,Misc,Misc,,2010,Unknown,Unknown,93,3.6133615235645555,30000.0,0.7218829765162464,62.0,6217,139011,Rising,405,M,2010,10.308985993422082,0.6584758657203555,Good,Low,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vg_14110,Supreme Ruler: Cold War,PC,PC,Strategy,Strategy,,2011,Paradox Interactive,Paradox Interactive,72,3.506747046701586,30000.0,0.8761547617894905,63.0,29924,55435,Stable,828,E10+,2010,10.308985993422082,1.2332951978605105,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14111,Travel Coach: Europe 1,DS,Console,Misc,Misc,,2008,HMH Interactive,HMH Interactive,88,4.263338073550065,30000.0,0.8649464969644977,82.0,25006,52248,Declining,35,E,2000,10.308985993422082,1.191533009850946,Excellent,Low,0,0,1,0,0,0,0,0,0,1,0,0,0,0
vg_14115,The Idolmaster: Gravure For You! Vol. 4,PS3,Console,Misc,Misc,,2012,Namco Bandai Games,Namco Bandai Games,71,4.292149365380373,30000.0,0.6193928622536877,24.0,3273,79727,Rising,468,E10+,2010,10.308985993422082,0.27659593267215915,Excellent,Low,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vg_14117,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,Console,Role-Playing,Role-Playing,,2009,Marvelous Interactive,Marvelous Interactive,79,3.9005993551389992,30000.0,0.6133930572819902,45.0,31121,339776,Stable,881,E10+,2000,10.308985993422082,0.2542405558889459,Good,Low,0,0,0,1,0,0,0,0,0,1,0,0,0,0
vg_14119,Asterix & Obelix: Kick Buttix,PS2,Console,Action,Action,,2004,Atari,Atari,93,3.6523879772465047,30000.0,0.8296464469120429,33.0,17261,151038,Stable,361,E10+,2000,10.308985993422082,1.0600044146530188,Good,Low,1,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_14120,Radiant Silvergun,SAT,PC,Shooter,Shooter,,1998,ESP,ESP,89,3.830285012252211,30000.0,0.7646260484012322,13.0,21168,208963,Rising,22,T,1990,10.308985993422082,0.8177372886113196,Good,Low,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_14121,Bounty Hounds,PSP,Console,Action,Action,,2006,Namco Bandai Games,Namco Bandai Games,80,3.903692581045445,30000.0,0.39182222006080325,73.0,5548,432065,Stable,711,E,2000,10.308985993422082,-0.5713362042920148,Good,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1
vg_14122,Care Bears - Care Quest,GBA,PC,Action,Action,,2005,Game Factory,Game Factory,87,4.182115520209076,30000.0,0.9159810411485811,5.0,17198,85122,Rising,981,T,2000,10.308985993422082,1.3816886015037761,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14124,Cooking Mama: My Sweets Shop,3DS,Console,Simulation,Simulation,,2014,Office Create,Office Create,71,4.175447655888018,30000.0,0.7181368222398734,25.0,34445,219766,Rising,753,T,2010,10.308985993422082,0.6445176302891343,Excellent,Low,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vg_14125,Championship Manager Season 01/02,PC,PC,Sports,Sports,,2001,Eidos Interactive,Eidos Interactive,92,3.8280671235759036,30000.0,0.5606255674546468,68.0,19181,113912,Stable,485,T,2000,10.308985993422082,0.05762797888698294,Good,Low,0,1,0,0,0,0,0,0,0,0,0,0,1,0
vg_14126,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,Console,Action,Action,,2012,Namco Bandai Games,Namco Bandai Games,74,3.7977017846219723,30000.0,0.7827430593046036,5.0,42700,259927,Stable,351,M,2010,10.308985993422082,0.8852415836410734,Good,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1
vg_14127,Tokyo Majin Gakuen: Kenfuuchou,DS,Console,Adventure,Adventure,,2008,Marvelous Interactive,Marvelous Interactive,80,4.26056363467699,30000.0,0.1836326259908509,64.0,28900,262865,Stable,116,E,2000,10.308985993422082,-1.347054221749709,Excellent,Low,0,0,0,0,1,0,0,0,0,1,0,0,0,0
vg_14128,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,GBA,PC,Action,Action,,2002,Hudson Soft,Hudson Soft,93,4.505718456846668,30000.0,0.46005829474845483,46.0,37523,481598,Rising,957,T,2000,10.308985993422082,-0.31708741336534185,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14129,Zatch Bell! Electric Arena,GBA,PC,Fighting,Fighting,,2003,Banpresto,Banpresto,72,4.107766766267059,30000.0,0.7526475751039011,49.0,27931,344722,Rising,580,E,2000,10.308985993422082,0.7731052905526008,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14130,Boulder Dash: Rocks!,DS,Console,Puzzle,Puzzle,,2007,10TACLE Studios,10TACLE Studios,93,4.2297288304773115,30000.0,0.73824925412019,28.0,28301,90949,Stable,113,T,2000,10.308985993422082,0.7194568982873705,Excellent,Low,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_14132,The Void,PC,PC,Adventure,Adventure,,2008,Mamba Games,Mamba Games,93,3.940497864946028,30000.0,0.7261584186370321,15.0,31810,189922,Rising,844,M,2000,10.308985993422082,0.6744062367867241,Good,Low,0,0,0,0,1,0,0,0,0,0,0,0,1,0
vg_14134,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,Console,Misc,Misc,,2006,Daito,Daito,89,3.6810682338229115,30000.0,0.8620990180834466,29.0,16188,275750,Rising,941,T,2000,10.308985993422082,1.1809232544391581,Good,Low,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_14135,Maximum Racing: Drag & Stock Racer,WII,Console,Racing,Racing,,2010,Nordic Games,Nordic Games,85,4.184683540705165,30000.0,0.8222986507311834,50.0,45274,165177,Stable,601,M,2010,10.308985993422082,1.0326263993801494,Excellent,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,0
vg_14136,Sky Dancers,GBA,PC,Action,Action,,2005,Crave Entertainment,Crave Entertainment,85,3.7729169664363265,30000.0,0.820260116898018,14.0,11179,38510,Declining,467,E10+,2000,10.308985993422082,1.025030787165967,Good,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14138,Resident Evil 4 HD,PS4,Console,Shooter,Shooter,,2016,Capcom,Capcom,70,3.579473919108523,30000.0,0.8845559533483599,18.0,47584,468494,Rising,105,T,2010,10.308985993422082,1.2645981824762487,Good,Low,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_14140,Clever Kids: Pirates,DS,Console,Misc,Misc,,2008,Midas Interactive Entertainment,Midas Interactive Entertainment,71,4.102967746937395,30000.0,0.5280477231063667,5.0,36637,192197,Stable,403,T,2000,10.308985993422082,-0.0637576309163674,Excellent,Low,0,0,1,0,0,0,0,0,0,1,0,0,0,0
vg_14142,Tour de France 2014,PS4,Console,Sports,Sports,,2014,Focus Home Interactive,Focus Home Interactive,83,3.573359216909336,30000.0,0.9185524671721746,54.0,2316,250042,Stable,582,T,2010,10.308985993422082,1.3912697792085122,Good,Low,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vg_14143,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,PS3,Console,Misc,Misc,,2012,Fields,Fields,60,4.28095185280214,30000.0,0.19064862418838072,24.0,11351,242062,Rising,948,E10+,2010,10.308985993422082,-1.320912491484142,Excellent,Low,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vg_14145,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,Console,Role-Playing,Role-Playing,,2015,Kadokawa Games,Kadokawa Games,81,3.600902799440781,30000.0,0.2895078968443548,83.0,35932,161166,Declining,110,E10+,2010,10.308985993422082,-0.9525611368711212,Good,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vg_14147,Wangan Midnight,PS3,Console,Racing,Racing,,2007,Genki,Genki,92,3.547200359134293,30000.0,0.4791762889799117,71.0,49687,67214,Stable,434,E10+,2000,10.308985993422082,-0.24585343719451375,Good,Low,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vg_14148,ESPN NBA 2Night 2002,PS2,Console,Sports,Sports,,2002,Konami Digital Entertainment,Konami Digital Entertainment,79,3.6790836193442895,30000.0,0.4185442174179509,28.0,4056,200372,Declining,279,E10+,2000,10.308985993422082,-0.471769581353928,Good,Low,0,1,0,0,0,0,0,0,1,0,0,0,0,0
vg_14151,Kekkaishi: Kokubourou no Kage,WII,Console,Action,Action,,2007,Namco Bandai Games,Namco Bandai Games,92,4.424933781123265,30000.0,0.6757783654865441,36.0,46331,257306,Declining,809,T,2000,10.308985993422082,0.48668929001089933,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,1,0,0
vg_14152,Trap Gunner: Countdown to Oblivion,PS,Console,Strategy,Strategy,,1998,Konami Digital Entertainment,Konami Digital Entertainment,89,4.015540350487418,30000.0,0.6600991752581611,75.0,19932,48351,Rising,468,T,1990,10.308985993422082,0.4282683568531323,Excellent,Low,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_14154,Mame Goma: Shiro to Kuro no Meikyuu,3DS,Console,Action,Action,,2012,Nippon Ichi Software,Nippon Ichi Software,63,4.102706990770225,30000.0,0.769525562861507,7.0,37787,391741,Stable,246,M,2010,10.308985993422082,0.8359929639759233,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14157,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,Console,Adventure,Adventure,,2006,D3Publisher,D3Publisher,63,3.7486527885521017,30000.0,0.9310573097791852,27.0,32723,263774,Rising,897,E,2000,10.308985993422082,1.4378630383916366,Good,Low,0,0,0,0,1,0,0,0,0,1,0,0,0,0
vg_14158,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,Console,Adventure,Adventure,,2009,Tecmo Koei,Tecmo Koei,72,4.146795612801593,30000.0,0.21801543854746602,34.0,1610,344181,Stable,912,T,2000,10.308985993422082,-1.2189432692778226,Excellent,Low,0,0,0,0,1,0,0,0,1,0,0,0,0,0
vg_14159,Rise of Nations: Rise of Legends,PC,PC,Strategy,Strategy,,2006,Microsoft Game Studios,Microsoft Game Studios,66,4.121708264184274,30000.0,0.961520737869305,44.0,16029,221886,Declining,264,E,2000,10.308985993422082,1.5513702967567817,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14160,Sabre Wulf,GBA,PC,Platform,Platform,2000-01-01,2000,THQ,THQ,60,4.798361109236415,30000.0,0.554208558190625,19.0,11989,125621,Stable,733,E,2000,10.308985993422082,0.033718091716435514,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14161,Tsuyo Kiss: Mighty Heart,PS2,Console,Adventure,Adventure,,2006,Princess Soft,Princess Soft,71,3.575072715616787,30000.0,0.443642567870818,81.0,36563,426132,Declining,734,E,2000,10.308985993422082,-0.3782526947788248,Good,Low,0,0,0,0,1,0,0,0,1,0,0,0,0,0
vg_14162,Zoo Tycoon,PC,PC,Strategy,Strategy,,2001,Microsoft Game Studios,Microsoft Game Studios,94,3.6257562745413856,30000.0,0.42800404162413674,30.0,49304,414244,Declining,59,M,2000,10.308985993422082,-0.43652211323957474,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14163,Gacharoku,PS2,Console,Misc,Misc,,2002,Sony Computer Entertainment,Sony Computer Entertainment,86,4.764998954408029,30000.0,0.7178422553778949,24.0,41547,119077,Stable,787,M,2000,10.308985993422082,0.6434200690819882,Excellent,Low,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_14165,Cake Mania: Baker's Challenge,PSP,Console,Puzzle,Puzzle,,2008,Destineer,Destineer,78,3.687354585018743,30000.0,0.2953023402446124,86.0,24733,472274,Declining,703,M,2000,10.308985993422082,-0.9309709408442807,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vg_14167,Zoo Vet: Endangered Animals,DS,Console,Simulation,Simulation,,2008,505 Games,505 Games,87,3.6814515464468003,30000.0,0.8775707232195805,55.0,14514,461177,Declining,656,E,2000,10.308985993422082,1.2385710945654003,Good,Low,0,0,0,0,0,0,0,1,0,1,0,0,0,0
vg_14168,Deer Drive: Legends,3DS,Console,Action,Action,,2012,Maximum Family Games,Maximum Family Games,75,3.5026735408035012,30000.0,0.7002211947377727,34.0,4517,360831,Stable,134,E10+,2010,10.308985993422082,0.5777636932851046,Good,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14171,Criminal Girls 2,PSV,Console,Role-Playing,Role-Playing,,2015,Nippon Ichi Software,Nippon Ichi Software,70,4.782925517048699,30000.0,0.8566748549816227,34.0,26969,309768,Rising,657,E10+,2010,10.308985993422082,1.1607127291892734,Excellent,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vg_14172,SD Gundam G Generation: Gather Beat 2,WS,PC,Strategy,Strategy,,2001,Namco Bandai Games,Namco Bandai Games,65,4.126504668256384,30000.0,0.939602621443203,71.0,13316,406810,Stable,633,T,2000,10.308985993422082,1.4697030170043173,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14173,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,Console,Role-Playing,Role-Playing,,2011,Hudson Soft,Hudson Soft,76,3.9584337392815194,30000.0,0.38292043188250935,42.0,23187,476103,Rising,251,T,2010,10.308985993422082,-0.6045044205438526,Good,Low,0,0,0,1,0,0,0,0,0,1,0,0,0,0
vg_14175,Diabolik Lovers: Dark Fate,PSV,Console,Action,Action,,2015,Idea Factory,Idea Factory,68,4.017958153362903,30000.0,0.41619725068356794,48.0,16468,12286,Stable,652,E,2010,10.308985993422082,-0.4805144198765631,Excellent,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14176,Battle Engine Aquila,PS2,Console,Shooter,Shooter,,2003,Atari,Atari,62,4.354573011213021,30000.0,0.43265382665903074,25.0,39789,340032,Declining,196,T,2000,10.308985993422082,-0.4191969340201922,Excellent,Low,0,0,0,0,0,1,0,0,1,0,0,0,0,0
vg_14177,Astonishia Story,PSP,Console,Role-Playing,Role-Playing,,2006,Ubisoft,Ubisoft,76,3.8101925676172304,30000.0,0.8819368269710797,54.0,27737,286450,Rising,45,E,2000,10.308985993422082,1.2548392724311466,Good,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,1
vg_14179,Special Forces: Nemesis Strike,XB,PC,Shooter,Shooter,,2005,Hip Interactive,Hip Interactive,73,3.5397190495971054,30000.0,0.13685132940441036,88.0,6993,374565,Declining,907,E10+,2000,10.308985993422082,-1.5213621395121155,Good,Low,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vg_14180,Women's Volleyball Championship,PS2,Console,Sports,Sports,,2007,Spike,Spike,75,3.543689121452694,30000.0,0.8282244674073774,7.0,47524,155751,Rising,877,E10+,2000,10.308985993422082,1.0547060944984872,Good,Low,0,1,0,0,0,0,0,0,1,0,0,0,0,0
vg_14181,Junior Island Adventure,DS,Console,Puzzle,Puzzle,,2011,Unknown,Unknown,73,4.221044569991105,30000.0,0.3046214617422942,79.0,3866,313849,Stable,286,E10+,2010,10.308985993422082,-0.8962477334480448,Excellent,Low,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vg_14182,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,WII,Console,Sports,Sports,,2007,Konami Digital Entertainment,Konami Digital Entertainment,73,3.7334798938852005,30000.0,0.37823906216080383,90.0,7949,87172,Declining,407,T,2000,10.308985993422082,-0.6219472848509308,Good,Low,0,1,0,0,0,0,0,0,0,0,0,1,0,0
vg_14184,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,Console,Misc,Misc,,2007,Tecmo Koei,Tecmo Koei,77,4.65637410699841,30000.0,0.17256827139510988,26.0,7099,414188,Rising,11,T,2000,10.308985993422082,-1.3882801977635404,Excellent,Low,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vg_14185,Sacra Terra: Angelic Night,PC,PC,Puzzle,Puzzle,,2011,Avanquest,Avanquest,90,3.8629272829453853,30000.0,0.48778302000336626,68.0,40939,62054,Rising,835,E10+,2010,10.308985993422082,-0.21378460898947627,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vg_14187,Battle Assault 3 featuring Gundam Seed,PS2,Console,Action,Action,,2004,Namco Bandai Games,Namco Bandai Games,65,3.8630781992333305,30000.0,0.17409513763467296,64.0,1403,279843,Rising,947,T,2000,10.308985993422082,-1.3825910678261477,Good,Low,1,0,0,0,0,0,0,0,1,0,0,0,0,0
vg_14188,Crimson Tears,PS2,Console,Role-Playing,Role-Playing,,2004,Capcom,Capcom,72,3.8178174086959844,30000.0,0.23657698550013936,25.0,1500,225573,Stable,74,M,2000,10.308985993422082,-1.149782625262936,Good,Low,0,0,0,1,0,0,0,0,1,0,0,0,0,0
vg_14189,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,Console,Simulation,Simulation,,2008,Konami Digital Entertainment,Konami Digital Entertainment,88,4.371394183623384,30000.0,0.1423785900601638,50.0,10700,228440,Rising,39,E10+,2000,10.308985993422082,-1.500767470998509,Excellent,Low,0,0,0,0,0,0,0,1,0,1,0,0,0,0
vg_14190,Batman Forever: The Arcade Game,PS,Console,Action,Action,,1996,Acclaim Entertainment,Acclaim Entertainment,75,4.765452386868001,30000.0,0.6130319039920922,89.0,3865,400508,Stable,679,E10+,1990,10.308985993422082,0.2528948925031769,Excellent,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0
vg_14191,Romance of the Three Kingdoms (3DS),3DS,Console,Strategy,Strategy,,2013,Tecmo Koei,Tecmo Koei,91,4.002055037942079,30000.0,0.15969556768920465,95.0,17348,426270,Rising,448,T,2010,10.308985993422082,-1.4362441137444222,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14192,Electroplankton,DS,Console,Misc,Misc,,2005,Nintendo,Nintendo,71,4.566334711929121,30000.0,0.997863135943881,31.0,49916,184062,Stable,900,E10+,2000,10.308985993422082,1.68678269865904,Excellent,Low,0,0,1,0,0,0,0,0,0,1,0,0,0,0
vg_14194,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,Console,Strategy,Strategy,,2011,Nippon Ichi Software,Nippon Ichi Software,93,4.170100512823052,30000.0,0.3690447488876031,29.0,13977,393987,Declining,560,E,2010,10.308985993422082,-0.6562054546505981,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vg_14197,Mashiro Iro Symphony: *mutsu-no-hana,PSP,Console,Adventure,Adventure,,2011,Comfort,Comfort,78,4.2801633635184935,30000.0,0.9796323418555734,14.0,35551,247361,Rising,282,T,2010,10.308985993422082,1.618854445520174,Excellent,Low,0,0,0,0,1,0,0,0,0,0,0,0,0,1
vg_14198,Monster Guardians,GBA,PC,Role-Playing,Role-Playing,,2001,Konami Digital Entertainment,Konami Digital Entertainment,63,3.6592568628879123,30000.0,0.5936741546164803,98.0,27820,46705,Declining,844,E,2000,10.308985993422082,0.18076758453096833,Good,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0
vg_14199,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,Console,Fighting,Fighting,,2009,Konami Digital Entertainment,Konami Digital Entertainment,65,4.516935441542806,30000.0,0.14038014319494696,65.0,35141,337215,Declining,110,T,2000,10.308985993422082,-1.5082137184788689,Excellent,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vg_14200,An American Tail: Fievel's Gold Rush,GBA,PC,Platform,Platform,,2002,Conspiracy Entertainment,Conspiracy Entertainment,86,3.6386526459612156,30000.0,0.5986404999170141,9.0,20558,26115,Stable,502,M,2000,10.308985993422082,0.19927227275878595,Good,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0
